# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0007 2007-08-01T05:29:53GMT 2012-07-30T05:29:53GMT /CN=ln-sy1.cnc.idns.i.vmx.cn
0x0006 2007-08-01T05:28:02GMT 2012-07-30T05:28:02GMT /CN=ln-sy2.cnc.idns.i.vmx.cn
0x000c 2007-08-06T09:26:18GMT 2012-08-04T09:26:18GMT /CN=sh-zj1.tele.nagios.i.vmx.cn
0x0003 2007-07-29T10:09:48GMT 2012-07-27T10:09:48GMT /CN=ln-sy1.cnc.ldns.i.vmx.cn
0x0009 2007-08-02T07:29:34GMT 2012-07-31T07:29:34GMT /CN=ln-sy1.cnc.nagios.i.vmx.cn
0x0004 2007-07-29T10:15:15GMT 2012-07-27T10:15:15GMT /CN=ln-sy2.cnc.ldns.i.vmx.cn
0x0002 2007-07-26T08:13:55GMT 2012-07-24T08:13:55GMT /CN=sh-zj3.tele.nagios.i.vmx.cn
0x000b 2007-08-05T03:34:10GMT 2012-08-03T03:34:10GMT /CN=ln-sy3.cnc.ldns.i.vmx.cn
0x0005 2007-07-29T10:18:19GMT 2012-07-27T10:18:19GMT /CN=ln-sy4.cnc.ldns.i.vmx.cn
0x000a 2007-08-03T09:20:12GMT 2012-08-01T09:20:12GMT /CN=sh-zj1.tele.dnat.i.vmx.cn
0x000e 2007-08-20T09:40:49GMT 2012-08-18T09:40:49GMT /CN=sh-zj4.tele.cacti.i.vmx.cn
0x0001 2007-07-26T07:34:10GMT 2012-07-24T07:34:10GMT /CN=sh-zj1.tele.trac.i.vmx.cn
0x000d 2007-08-06T09:35:20GMT 2012-08-04T09:35:20GMT /CN=sh-nj1.cm.nagios.i.vmx.cn
0x0008 2007-08-01T09:13:06GMT 2012-07-30T09:13:06GMT /CN=sh-nj2.cm.nagios.i.vmx.cn
0x000f 2007-09-09T06:20:37GMT 2012-09-07T06:20:37GMT /CN=sh-nj2.cm.cacti.i.vmx.cn
0x0010 2007-09-12T12:10:33GMT 2012-09-10T12:10:33GMT /CN=debiantemplate
0x0011 2007-09-14T02:30:18GMT 2012-09-12T02:30:18GMT /CN=test.i.vmx.cn
0x0012 2007-09-15T01:31:58GMT 2012-09-13T01:31:58GMT /CN=sh-zj1.tele.idns.i.vmx.cn
0x0013 2007-09-15T01:42:15GMT 2012-09-13T01:42:15GMT /CN=sh-zj2.tele.idns.i.vmx.cn
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
0x0015 2007-09-15T01:55:24GMT 2012-09-13T01:55:24GMT /CN=sh-nj2.cm.idns.i.vmx.cn
# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0007 2007-08-01T05:29:53GMT 2012-07-30T05:29:53GMT /CN=ln-sy1.cnc.idns.i.vmx.cn
0x0006 2007-08-01T05:28:02GMT 2012-07-30T05:28:02GMT /CN=ln-sy2.cnc.idns.i.vmx.cn
0x000c 2007-08-06T09:26:18GMT 2012-08-04T09:26:18GMT /CN=sh-zj1.tele.nagios.i.vmx.cn
0x0003 2007-07-29T10:09:48GMT 2012-07-27T10:09:48GMT /CN=ln-sy1.cnc.ldns.i.vmx.cn
0x0009 2007-08-02T07:29:34GMT 2012-07-31T07:29:34GMT /CN=ln-sy1.cnc.nagios.i.vmx.cn
0x0004 2007-07-29T10:15:15GMT 2012-07-27T10:15:15GMT /CN=ln-sy2.cnc.ldns.i.vmx.cn
0x0002 2007-07-26T08:13:55GMT 2012-07-24T08:13:55GMT /CN=sh-zj3.tele.nagios.i.vmx.cn
0x000b 2007-08-05T03:34:10GMT 2012-08-03T03:34:10GMT /CN=ln-sy3.cnc.ldns.i.vmx.cn
0x0005 2007-07-29T10:18:19GMT 2012-07-27T10:18:19GMT /CN=ln-sy4.cnc.ldns.i.vmx.cn
0x000a 2007-08-03T09:20:12GMT 2012-08-01T09:20:12GMT /CN=sh-zj1.tele.dnat.i.vmx.cn
0x000e 2007-08-20T09:40:49GMT 2012-08-18T09:40:49GMT /CN=sh-zj4.tele.cacti.i.vmx.cn
0x0001 2007-07-26T07:34:10GMT 2012-07-24T07:34:10GMT /CN=sh-zj1.tele.trac.i.vmx.cn
0x000d 2007-08-06T09:35:20GMT 2012-08-04T09:35:20GMT /CN=sh-nj1.cm.nagios.i.vmx.cn
0x0008 2007-08-01T09:13:06GMT 2012-07-30T09:13:06GMT /CN=sh-nj2.cm.nagios.i.vmx.cn
0x000f 2007-09-09T06:20:37GMT 2012-09-07T06:20:37GMT /CN=sh-nj2.cm.cacti.i.vmx.cn
0x0010 2007-09-12T12:10:33GMT 2012-09-10T12:10:33GMT /CN=debiantemplate
0x0011 2007-09-14T02:30:18GMT 2012-09-12T02:30:18GMT /CN=test.i.vmx.cn
0x0012 2007-09-15T01:31:58GMT 2012-09-13T01:31:58GMT /CN=sh-zj1.tele.idns.i.vmx.cn
0x0013 2007-09-15T01:42:15GMT 2012-09-13T01:42:15GMT /CN=sh-zj2.tele.idns.i.vmx.cn
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
0x0015 2007-09-15T01:55:24GMT 2012-09-13T01:55:24GMT /CN=sh-nj2.cm.idns.i.vmx.cn
0x0016 2007-09-16T00:03:11GMT 2012-09-14T00:03:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn.
# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0007 2007-08-01T05:29:53GMT 2012-07-30T05:29:53GMT /CN=ln-sy1.cnc.idns.i.vmx.cn
0x0006 2007-08-01T05:28:02GMT 2012-07-30T05:28:02GMT /CN=ln-sy2.cnc.idns.i.vmx.cn
0x000c 2007-08-06T09:26:18GMT 2012-08-04T09:26:18GMT /CN=sh-zj1.tele.nagios.i.vmx.cn
0x0003 2007-07-29T10:09:48GMT 2012-07-27T10:09:48GMT /CN=ln-sy1.cnc.ldns.i.vmx.cn
0x0009 2007-08-02T07:29:34GMT 2012-07-31T07:29:34GMT /CN=ln-sy1.cnc.nagios.i.vmx.cn
0x0004 2007-07-29T10:15:15GMT 2012-07-27T10:15:15GMT /CN=ln-sy2.cnc.ldns.i.vmx.cn
0x0002 2007-07-26T08:13:55GMT 2012-07-24T08:13:55GMT /CN=sh-zj3.tele.nagios.i.vmx.cn
0x000b 2007-08-05T03:34:10GMT 2012-08-03T03:34:10GMT /CN=ln-sy3.cnc.ldns.i.vmx.cn
0x0005 2007-07-29T10:18:19GMT 2012-07-27T10:18:19GMT /CN=ln-sy4.cnc.ldns.i.vmx.cn
0x000a 2007-08-03T09:20:12GMT 2012-08-01T09:20:12GMT /CN=sh-zj1.tele.dnat.i.vmx.cn
0x000e 2007-08-20T09:40:49GMT 2012-08-18T09:40:49GMT /CN=sh-zj4.tele.cacti.i.vmx.cn
0x0001 2007-07-26T07:34:10GMT 2012-07-24T07:34:10GMT /CN=sh-zj1.tele.trac.i.vmx.cn
0x000d 2007-08-06T09:35:20GMT 2012-08-04T09:35:20GMT /CN=sh-nj1.cm.nagios.i.vmx.cn
0x0008 2007-08-01T09:13:06GMT 2012-07-30T09:13:06GMT /CN=sh-nj2.cm.nagios.i.vmx.cn
0x000f 2007-09-09T06:20:37GMT 2012-09-07T06:20:37GMT /CN=sh-nj2.cm.cacti.i.vmx.cn
0x0010 2007-09-12T12:10:33GMT 2012-09-10T12:10:33GMT /CN=debiantemplate
0x0011 2007-09-14T02:30:18GMT 2012-09-12T02:30:18GMT /CN=test.i.vmx.cn
0x0012 2007-09-15T01:31:58GMT 2012-09-13T01:31:58GMT /CN=sh-zj1.tele.idns.i.vmx.cn
0x0013 2007-09-15T01:42:15GMT 2012-09-13T01:42:15GMT /CN=sh-zj2.tele.idns.i.vmx.cn
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
0x0015 2007-09-15T01:55:24GMT 2012-09-13T01:55:24GMT /CN=sh-nj2.cm.idns.i.vmx.cn
0x0016 2007-09-16T00:03:11GMT 2012-09-14T00:03:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn.
0x0017 2007-09-16T00:24:07GMT 2012-09-14T00:24:07GMT /CN=sz-lg2.tele.idns.i.vmx.cn.
# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0007 2007-08-01T05:29:53GMT 2012-07-30T05:29:53GMT /CN=ln-sy1.cnc.idns.i.vmx.cn
0x0006 2007-08-01T05:28:02GMT 2012-07-30T05:28:02GMT /CN=ln-sy2.cnc.idns.i.vmx.cn
0x000c 2007-08-06T09:26:18GMT 2012-08-04T09:26:18GMT /CN=sh-zj1.tele.nagios.i.vmx.cn
0x0003 2007-07-29T10:09:48GMT 2012-07-27T10:09:48GMT /CN=ln-sy1.cnc.ldns.i.vmx.cn
0x0009 2007-08-02T07:29:34GMT 2012-07-31T07:29:34GMT /CN=ln-sy1.cnc.nagios.i.vmx.cn
0x0004 2007-07-29T10:15:15GMT 2012-07-27T10:15:15GMT /CN=ln-sy2.cnc.ldns.i.vmx.cn
0x0002 2007-07-26T08:13:55GMT 2012-07-24T08:13:55GMT /CN=sh-zj3.tele.nagios.i.vmx.cn
0x000b 2007-08-05T03:34:10GMT 2012-08-03T03:34:10GMT /CN=ln-sy3.cnc.ldns.i.vmx.cn
0x0005 2007-07-29T10:18:19GMT 2012-07-27T10:18:19GMT /CN=ln-sy4.cnc.ldns.i.vmx.cn
0x000a 2007-08-03T09:20:12GMT 2012-08-01T09:20:12GMT /CN=sh-zj1.tele.dnat.i.vmx.cn
0x000e 2007-08-20T09:40:49GMT 2012-08-18T09:40:49GMT /CN=sh-zj4.tele.cacti.i.vmx.cn
0x0001 2007-07-26T07:34:10GMT 2012-07-24T07:34:10GMT /CN=sh-zj1.tele.trac.i.vmx.cn
0x000d 2007-08-06T09:35:20GMT 2012-08-04T09:35:20GMT /CN=sh-nj1.cm.nagios.i.vmx.cn
0x0008 2007-08-01T09:13:06GMT 2012-07-30T09:13:06GMT /CN=sh-nj2.cm.nagios.i.vmx.cn
0x000f 2007-09-09T06:20:37GMT 2012-09-07T06:20:37GMT /CN=sh-nj2.cm.cacti.i.vmx.cn
0x0010 2007-09-12T12:10:33GMT 2012-09-10T12:10:33GMT /CN=debiantemplate
0x0011 2007-09-14T02:30:18GMT 2012-09-12T02:30:18GMT /CN=test.i.vmx.cn
0x0012 2007-09-15T01:31:58GMT 2012-09-13T01:31:58GMT /CN=sh-zj1.tele.idns.i.vmx.cn
0x0013 2007-09-15T01:42:15GMT 2012-09-13T01:42:15GMT /CN=sh-zj2.tele.idns.i.vmx.cn
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
0x0015 2007-09-15T01:55:24GMT 2012-09-13T01:55:24GMT /CN=sh-nj2.cm.idns.i.vmx.cn
0x0016 2007-09-16T00:03:11GMT 2012-09-14T00:03:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn.
0x0017 2007-09-16T00:24:07GMT 2012-09-14T00:24:07GMT /CN=sz-lg2.tele.idns.i.vmx.cn.
0x0018 2007-09-17T00:51:11GMT 2012-09-15T00:51:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn
# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0007 2007-08-01T05:29:53GMT 2012-07-30T05:29:53GMT /CN=ln-sy1.cnc.idns.i.vmx.cn
0x0006 2007-08-01T05:28:02GMT 2012-07-30T05:28:02GMT /CN=ln-sy2.cnc.idns.i.vmx.cn
0x000c 2007-08-06T09:26:18GMT 2012-08-04T09:26:18GMT /CN=sh-zj1.tele.nagios.i.vmx.cn
0x0003 2007-07-29T10:09:48GMT 2012-07-27T10:09:48GMT /CN=ln-sy1.cnc.ldns.i.vmx.cn
0x0009 2007-08-02T07:29:34GMT 2012-07-31T07:29:34GMT /CN=ln-sy1.cnc.nagios.i.vmx.cn
0x0004 2007-07-29T10:15:15GMT 2012-07-27T10:15:15GMT /CN=ln-sy2.cnc.ldns.i.vmx.cn
0x0002 2007-07-26T08:13:55GMT 2012-07-24T08:13:55GMT /CN=sh-zj3.tele.nagios.i.vmx.cn
0x000b 2007-08-05T03:34:10GMT 2012-08-03T03:34:10GMT /CN=ln-sy3.cnc.ldns.i.vmx.cn
0x0005 2007-07-29T10:18:19GMT 2012-07-27T10:18:19GMT /CN=ln-sy4.cnc.ldns.i.vmx.cn
0x000a 2007-08-03T09:20:12GMT 2012-08-01T09:20:12GMT /CN=sh-zj1.tele.dnat.i.vmx.cn
0x000e 2007-08-20T09:40:49GMT 2012-08-18T09:40:49GMT /CN=sh-zj4.tele.cacti.i.vmx.cn
0x0001 2007-07-26T07:34:10GMT 2012-07-24T07:34:10GMT /CN=sh-zj1.tele.trac.i.vmx.cn
0x000d 2007-08-06T09:35:20GMT 2012-08-04T09:35:20GMT /CN=sh-nj1.cm.nagios.i.vmx.cn
0x0008 2007-08-01T09:13:06GMT 2012-07-30T09:13:06GMT /CN=sh-nj2.cm.nagios.i.vmx.cn
0x000f 2007-09-09T06:20:37GMT 2012-09-07T06:20:37GMT /CN=sh-nj2.cm.cacti.i.vmx.cn
0x0010 2007-09-12T12:10:33GMT 2012-09-10T12:10:33GMT /CN=debiantemplate
0x0011 2007-09-14T02:30:18GMT 2012-09-12T02:30:18GMT /CN=test.i.vmx.cn
0x0012 2007-09-15T01:31:58GMT 2012-09-13T01:31:58GMT /CN=sh-zj1.tele.idns.i.vmx.cn
0x0013 2007-09-15T01:42:15GMT 2012-09-13T01:42:15GMT /CN=sh-zj2.tele.idns.i.vmx.cn
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
0x0015 2007-09-15T01:55:24GMT 2012-09-13T01:55:24GMT /CN=sh-nj2.cm.idns.i.vmx.cn
0x0016 2007-09-16T00:03:11GMT 2012-09-14T00:03:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn.
0x0017 2007-09-16T00:24:07GMT 2012-09-14T00:24:07GMT /CN=sz-lg2.tele.idns.i.vmx.cn.
0x0018 2007-09-17T00:51:11GMT 2012-09-15T00:51:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn
0x0019 2007-09-17T00:53:42GMT 2012-09-15T00:53:42GMT /CN=sz-lg2.tele.idns.i.vmx.cn
# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0007 2007-08-01T05:29:53GMT 2012-07-30T05:29:53GMT /CN=ln-sy1.cnc.idns.i.vmx.cn
0x0006 2007-08-01T05:28:02GMT 2012-07-30T05:28:02GMT /CN=ln-sy2.cnc.idns.i.vmx.cn
0x000c 2007-08-06T09:26:18GMT 2012-08-04T09:26:18GMT /CN=sh-zj1.tele.nagios.i.vmx.cn
0x0003 2007-07-29T10:09:48GMT 2012-07-27T10:09:48GMT /CN=ln-sy1.cnc.ldns.i.vmx.cn
0x0009 2007-08-02T07:29:34GMT 2012-07-31T07:29:34GMT /CN=ln-sy1.cnc.nagios.i.vmx.cn
0x0004 2007-07-29T10:15:15GMT 2012-07-27T10:15:15GMT /CN=ln-sy2.cnc.ldns.i.vmx.cn
0x0002 2007-07-26T08:13:55GMT 2012-07-24T08:13:55GMT /CN=sh-zj3.tele.nagios.i.vmx.cn
0x000b 2007-08-05T03:34:10GMT 2012-08-03T03:34:10GMT /CN=ln-sy3.cnc.ldns.i.vmx.cn
0x0005 2007-07-29T10:18:19GMT 2012-07-27T10:18:19GMT /CN=ln-sy4.cnc.ldns.i.vmx.cn
0x000a 2007-08-03T09:20:12GMT 2012-08-01T09:20:12GMT /CN=sh-zj1.tele.dnat.i.vmx.cn
0x000e 2007-08-20T09:40:49GMT 2012-08-18T09:40:49GMT /CN=sh-zj4.tele.cacti.i.vmx.cn
0x0001 2007-07-26T07:34:10GMT 2012-07-24T07:34:10GMT /CN=sh-zj1.tele.trac.i.vmx.cn
0x000d 2007-08-06T09:35:20GMT 2012-08-04T09:35:20GMT /CN=sh-nj1.cm.nagios.i.vmx.cn
0x0008 2007-08-01T09:13:06GMT 2012-07-30T09:13:06GMT /CN=sh-nj2.cm.nagios.i.vmx.cn
0x000f 2007-09-09T06:20:37GMT 2012-09-07T06:20:37GMT /CN=sh-nj2.cm.cacti.i.vmx.cn
0x0010 2007-09-12T12:10:33GMT 2012-09-10T12:10:33GMT /CN=debiantemplate
0x0011 2007-09-14T02:30:18GMT 2012-09-12T02:30:18GMT /CN=test.i.vmx.cn
0x0012 2007-09-15T01:31:58GMT 2012-09-13T01:31:58GMT /CN=sh-zj1.tele.idns.i.vmx.cn
0x0013 2007-09-15T01:42:15GMT 2012-09-13T01:42:15GMT /CN=sh-zj2.tele.idns.i.vmx.cn
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
0x0015 2007-09-15T01:55:24GMT 2012-09-13T01:55:24GMT /CN=sh-nj2.cm.idns.i.vmx.cn
0x0016 2007-09-16T00:03:11GMT 2012-09-14T00:03:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn.
0x0017 2007-09-16T00:24:07GMT 2012-09-14T00:24:07GMT /CN=sz-lg2.tele.idns.i.vmx.cn.
0x0018 2007-09-17T00:51:11GMT 2012-09-15T00:51:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn
0x0019 2007-09-17T00:53:42GMT 2012-09-15T00:53:42GMT /CN=sz-lg2.tele.idns.i.vmx.cn
0x001a 2007-09-19T04:53:23GMT 2012-09-17T04:53:23GMT /CN=nagioscenter.i.vmx.cn
# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0007 2007-08-01T05:29:53GMT 2012-07-30T05:29:53GMT /CN=ln-sy1.cnc.idns.i.vmx.cn
0x0006 2007-08-01T05:28:02GMT 2012-07-30T05:28:02GMT /CN=ln-sy2.cnc.idns.i.vmx.cn
0x000c 2007-08-06T09:26:18GMT 2012-08-04T09:26:18GMT /CN=sh-zj1.tele.nagios.i.vmx.cn
0x0003 2007-07-29T10:09:48GMT 2012-07-27T10:09:48GMT /CN=ln-sy1.cnc.ldns.i.vmx.cn
0x0009 2007-08-02T07:29:34GMT 2012-07-31T07:29:34GMT /CN=ln-sy1.cnc.nagios.i.vmx.cn
0x0004 2007-07-29T10:15:15GMT 2012-07-27T10:15:15GMT /CN=ln-sy2.cnc.ldns.i.vmx.cn
0x0002 2007-07-26T08:13:55GMT 2012-07-24T08:13:55GMT /CN=sh-zj3.tele.nagios.i.vmx.cn
0x000b 2007-08-05T03:34:10GMT 2012-08-03T03:34:10GMT /CN=ln-sy3.cnc.ldns.i.vmx.cn
0x0005 2007-07-29T10:18:19GMT 2012-07-27T10:18:19GMT /CN=ln-sy4.cnc.ldns.i.vmx.cn
0x000a 2007-08-03T09:20:12GMT 2012-08-01T09:20:12GMT /CN=sh-zj1.tele.dnat.i.vmx.cn
0x000e 2007-08-20T09:40:49GMT 2012-08-18T09:40:49GMT /CN=sh-zj4.tele.cacti.i.vmx.cn
0x0001 2007-07-26T07:34:10GMT 2012-07-24T07:34:10GMT /CN=sh-zj1.tele.trac.i.vmx.cn
0x000d 2007-08-06T09:35:20GMT 2012-08-04T09:35:20GMT /CN=sh-nj1.cm.nagios.i.vmx.cn
0x0008 2007-08-01T09:13:06GMT 2012-07-30T09:13:06GMT /CN=sh-nj2.cm.nagios.i.vmx.cn
0x000f 2007-09-09T06:20:37GMT 2012-09-07T06:20:37GMT /CN=sh-nj2.cm.cacti.i.vmx.cn
0x0010 2007-09-12T12:10:33GMT 2012-09-10T12:10:33GMT /CN=debiantemplate
0x0011 2007-09-14T02:30:18GMT 2012-09-12T02:30:18GMT /CN=test.i.vmx.cn
0x0012 2007-09-15T01:31:58GMT 2012-09-13T01:31:58GMT /CN=sh-zj1.tele.idns.i.vmx.cn
0x0013 2007-09-15T01:42:15GMT 2012-09-13T01:42:15GMT /CN=sh-zj2.tele.idns.i.vmx.cn
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
0x0015 2007-09-15T01:55:24GMT 2012-09-13T01:55:24GMT /CN=sh-nj2.cm.idns.i.vmx.cn
0x0016 2007-09-16T00:03:11GMT 2012-09-14T00:03:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn.
0x0017 2007-09-16T00:24:07GMT 2012-09-14T00:24:07GMT /CN=sz-lg2.tele.idns.i.vmx.cn.
0x0018 2007-09-17T00:51:11GMT 2012-09-15T00:51:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn
0x0019 2007-09-17T00:53:42GMT 2012-09-15T00:53:42GMT /CN=sz-lg2.tele.idns.i.vmx.cn
0x001a 2007-09-19T04:53:23GMT 2012-09-17T04:53:23GMT /CN=nagioscenter.i.vmx.cn
0x001b 2007-09-21T03:13:17GMT 2012-09-19T03:13:17GMT /CN=sh-zj1.tele.puppet.i.vmx.cn
# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0007 2007-08-01T05:29:53GMT 2012-07-30T05:29:53GMT /CN=ln-sy1.cnc.idns.i.vmx.cn
0x0006 2007-08-01T05:28:02GMT 2012-07-30T05:28:02GMT /CN=ln-sy2.cnc.idns.i.vmx.cn
0x000c 2007-08-06T09:26:18GMT 2012-08-04T09:26:18GMT /CN=sh-zj1.tele.nagios.i.vmx.cn
0x0003 2007-07-29T10:09:48GMT 2012-07-27T10:09:48GMT /CN=ln-sy1.cnc.ldns.i.vmx.cn
0x0009 2007-08-02T07:29:34GMT 2012-07-31T07:29:34GMT /CN=ln-sy1.cnc.nagios.i.vmx.cn
0x0004 2007-07-29T10:15:15GMT 2012-07-27T10:15:15GMT /CN=ln-sy2.cnc.ldns.i.vmx.cn
0x0002 2007-07-26T08:13:55GMT 2012-07-24T08:13:55GMT /CN=sh-zj3.tele.nagios.i.vmx.cn
0x000b 2007-08-05T03:34:10GMT 2012-08-03T03:34:10GMT /CN=ln-sy3.cnc.ldns.i.vmx.cn
0x0005 2007-07-29T10:18:19GMT 2012-07-27T10:18:19GMT /CN=ln-sy4.cnc.ldns.i.vmx.cn
0x000a 2007-08-03T09:20:12GMT 2012-08-01T09:20:12GMT /CN=sh-zj1.tele.dnat.i.vmx.cn
0x000e 2007-08-20T09:40:49GMT 2012-08-18T09:40:49GMT /CN=sh-zj4.tele.cacti.i.vmx.cn
0x0001 2007-07-26T07:34:10GMT 2012-07-24T07:34:10GMT /CN=sh-zj1.tele.trac.i.vmx.cn
0x000d 2007-08-06T09:35:20GMT 2012-08-04T09:35:20GMT /CN=sh-nj1.cm.nagios.i.vmx.cn
0x0008 2007-08-01T09:13:06GMT 2012-07-30T09:13:06GMT /CN=sh-nj2.cm.nagios.i.vmx.cn
0x000f 2007-09-09T06:20:37GMT 2012-09-07T06:20:37GMT /CN=sh-nj2.cm.cacti.i.vmx.cn
0x0010 2007-09-12T12:10:33GMT 2012-09-10T12:10:33GMT /CN=debiantemplate
0x0011 2007-09-14T02:30:18GMT 2012-09-12T02:30:18GMT /CN=test.i.vmx.cn
0x0012 2007-09-15T01:31:58GMT 2012-09-13T01:31:58GMT /CN=sh-zj1.tele.idns.i.vmx.cn
0x0013 2007-09-15T01:42:15GMT 2012-09-13T01:42:15GMT /CN=sh-zj2.tele.idns.i.vmx.cn
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
0x0015 2007-09-15T01:55:24GMT 2012-09-13T01:55:24GMT /CN=sh-nj2.cm.idns.i.vmx.cn
0x0016 2007-09-16T00:03:11GMT 2012-09-14T00:03:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn.
0x0017 2007-09-16T00:24:07GMT 2012-09-14T00:24:07GMT /CN=sz-lg2.tele.idns.i.vmx.cn.
0x0018 2007-09-17T00:51:11GMT 2012-09-15T00:51:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn
0x0019 2007-09-17T00:53:42GMT 2012-09-15T00:53:42GMT /CN=sz-lg2.tele.idns.i.vmx.cn
0x001a 2007-09-19T04:53:23GMT 2012-09-17T04:53:23GMT /CN=nagioscenter.i.vmx.cn
0x001b 2007-09-21T03:13:17GMT 2012-09-19T03:13:17GMT /CN=sh-zj1.tele.puppet.i.vmx.cn
0x001c 2007-10-10T03:25:42GMT 2012-10-08T03:25:42GMT /CN=test107.i.vmx.cn
# Inventory of signed certificates
# SERIAL NOT_BEFORE NOT_AFTER SUBJECT
0x0007 2007-08-01T05:29:53GMT 2012-07-30T05:29:53GMT /CN=ln-sy1.cnc.idns.i.vmx.cn
0x0006 2007-08-01T05:28:02GMT 2012-07-30T05:28:02GMT /CN=ln-sy2.cnc.idns.i.vmx.cn
0x000c 2007-08-06T09:26:18GMT 2012-08-04T09:26:18GMT /CN=sh-zj1.tele.nagios.i.vmx.cn
0x0003 2007-07-29T10:09:48GMT 2012-07-27T10:09:48GMT /CN=ln-sy1.cnc.ldns.i.vmx.cn
0x0009 2007-08-02T07:29:34GMT 2012-07-31T07:29:34GMT /CN=ln-sy1.cnc.nagios.i.vmx.cn
0x0004 2007-07-29T10:15:15GMT 2012-07-27T10:15:15GMT /CN=ln-sy2.cnc.ldns.i.vmx.cn
0x0002 2007-07-26T08:13:55GMT 2012-07-24T08:13:55GMT /CN=sh-zj3.tele.nagios.i.vmx.cn
0x000b 2007-08-05T03:34:10GMT 2012-08-03T03:34:10GMT /CN=ln-sy3.cnc.ldns.i.vmx.cn
0x0005 2007-07-29T10:18:19GMT 2012-07-27T10:18:19GMT /CN=ln-sy4.cnc.ldns.i.vmx.cn
0x000a 2007-08-03T09:20:12GMT 2012-08-01T09:20:12GMT /CN=sh-zj1.tele.dnat.i.vmx.cn
0x000e 2007-08-20T09:40:49GMT 2012-08-18T09:40:49GMT /CN=sh-zj4.tele.cacti.i.vmx.cn
0x0001 2007-07-26T07:34:10GMT 2012-07-24T07:34:10GMT /CN=sh-zj1.tele.trac.i.vmx.cn
0x000d 2007-08-06T09:35:20GMT 2012-08-04T09:35:20GMT /CN=sh-nj1.cm.nagios.i.vmx.cn
0x0008 2007-08-01T09:13:06GMT 2012-07-30T09:13:06GMT /CN=sh-nj2.cm.nagios.i.vmx.cn
0x000f 2007-09-09T06:20:37GMT 2012-09-07T06:20:37GMT /CN=sh-nj2.cm.cacti.i.vmx.cn
0x0010 2007-09-12T12:10:33GMT 2012-09-10T12:10:33GMT /CN=debiantemplate
0x0011 2007-09-14T02:30:18GMT 2012-09-12T02:30:18GMT /CN=test.i.vmx.cn
0x0012 2007-09-15T01:31:58GMT 2012-09-13T01:31:58GMT /CN=sh-zj1.tele.idns.i.vmx.cn
0x0013 2007-09-15T01:42:15GMT 2012-09-13T01:42:15GMT /CN=sh-zj2.tele.idns.i.vmx.cn
0x0014 2007-09-15T01:48:43GMT 2012-09-13T01:48:43GMT /CN=sh-nj1.cm.idns.i.vmx.cn
0x0015 2007-09-15T01:55:24GMT 2012-09-13T01:55:24GMT /CN=sh-nj2.cm.idns.i.vmx.cn
0x0016 2007-09-16T00:03:11GMT 2012-09-14T00:03:11GMT /CN=sz-lg1.tele.idns.i.vmx.cn.
0x0017 2007-09-16T00:24:07GMT 2012-09-14T00:24:07GMT /CN=sz-lg2.tele.idns.i.vmx.cn.
